,session_start,session_end
5204,2019-05-24 02:55:00,2019-05-24 02:55:00
5205,2019-05-24 16:15:00,2019-05-24 16:15:00
5206,2019-05-27 14:45:00,2019-05-27 14:45:00
5207,2019-05-27 15:00:00,2019-05-27 15:05:00
5208,2019-05-28 13:15:00,2019-05-28 15:50:00
5209,2019-06-01 21:35:00,2019-06-01 21:35:00
5210,2019-06-02 02:05:00,2019-06-02 02:05:00
5211,2019-06-02 04:30:00,2019-06-02 04:30:00
5212,2019-06-02 04:40:00,2019-06-02 04:40:00
5213,2019-06-02 05:20:00,2019-06-02 05:20:00
5214,2019-06-02 05:30:00,2019-06-02 05:30:00
5215,2019-06-02 12:25:00,2019-06-02 12:25:00
5216,2019-06-02 23:05:00,2019-06-02 23:05:00
5217,2019-06-03 01:10:00,2019-06-05 03:45:00
5218,2019-06-05 11:20:00,2019-06-05 11:20:00
5219,2019-06-05 14:30:00,2019-06-05 14:35:00
5220,2019-06-05 21:30:00,2019-06-05 21:30:00
5221,2019-06-06 00:55:00,2019-06-06 00:55:00
5222,2019-06-06 01:15:00,2019-06-06 01:15:00
5223,2019-06-06 02:25:00,2019-06-06 02:25:00
5224,2019-06-06 08:55:00,2019-06-06 08:55:00
5225,2019-06-06 09:20:00,2019-06-06 09:20:00
5226,2019-06-06 09:40:00,2019-06-06 09:40:00
5227,2019-06-06 10:25:00,2019-06-06 10:25:00
5228,2019-06-06 11:50:00,2019-06-06 11:50:00
5229,2019-06-06 12:30:00,2019-06-06 12:30:00
5230,2019-06-06 13:00:00,2019-06-06 13:00:00
5231,2019-06-06 13:10:00,2019-06-06 13:10:00
5232,2019-06-06 13:30:00,2019-06-06 13:30:00
5233,2019-06-06 13:50:00,2019-06-06 13:50:00
5234,2019-06-06 14:10:00,2019-06-06 14:10:00
5235,2019-06-06 16:15:00,2019-06-06 16:15:00
5236,2019-06-07 01:20:00,2019-06-07 01:20:00
5237,2019-06-07 08:15:00,2019-06-07 08:15:00
5238,2019-06-07 10:20:00,2019-06-07 10:20:00
5239,2019-06-07 10:45:00,2019-06-07 10:55:00
5240,2019-06-07 11:40:00,2019-06-07 11:40:00
5241,2019-06-07 19:10:00,2019-06-07 19:10:00
5242,2019-06-08 15:55:00,2019-06-08 15:55:00
5243,2019-06-09 09:50:00,2019-06-09 09:50:00
5244,2019-06-09 12:25:00,2019-06-09 12:25:00
5245,2019-06-09 13:00:00,2019-06-09 13:00:00
5246,2019-06-09 13:45:00,2019-06-09 13:55:00
5247,2019-06-10 14:10:00,2019-06-10 14:10:00
5248,2019-06-10 15:05:00,2019-06-10 15:05:00
5249,2019-06-10 15:35:00,2019-06-10 15:35:00
5250,2019-06-10 16:15:00,2019-06-10 16:30:00
5251,2019-06-10 16:40:00,2019-06-10 16:40:00
5252,2019-06-11 02:55:00,2019-06-11 02:55:00
5253,2019-06-11 03:25:00,2019-06-11 03:25:00
5254,2019-06-11 03:35:00,2019-06-11 03:35:00
5255,2019-06-11 05:35:00,2019-06-11 05:35:00
5256,2019-06-11 06:10:00,2019-06-11 06:10:00
5257,2019-06-11 06:55:00,2019-06-11 06:55:00
5258,2019-06-11 22:30:00,2019-06-11 22:30:00
5259,2019-06-11 23:05:00,2019-06-11 23:10:00
5260,2019-06-12 03:20:00,2019-06-12 03:20:00
5261,2019-06-15 01:20:00,2019-06-15 01:20:00
5262,2019-06-15 14:30:00,2019-06-15 14:30:00
5263,2019-06-15 16:30:00,2019-06-15 16:30:00
5264,2019-06-15 21:05:00,2019-06-15 21:05:00
5265,2019-06-16 13:15:00,2019-06-16 13:15:00
5266,2019-06-16 14:30:00,2019-06-16 14:35:00
5267,2019-06-17 15:30:00,2019-06-17 15:30:00
5268,2019-06-17 16:30:00,2019-06-17 16:30:00
5269,2019-06-17 17:15:00,2019-06-17 17:15:00
5270,2019-06-17 20:30:00,2019-06-17 20:30:00
5271,2019-06-17 20:50:00,2019-06-17 20:50:00
5272,2019-06-18 00:10:00,2019-06-18 00:10:00
5273,2019-06-18 00:55:00,2019-06-18 00:55:00
5274,2019-06-18 12:00:00,2019-06-18 12:00:00
5275,2019-06-18 13:00:00,2019-06-18 13:00:00
5276,2019-06-18 14:15:00,2019-06-18 14:15:00
5277,2019-06-19 03:30:00,2019-06-19 03:35:00
5278,2019-06-20 20:50:00,2019-06-20 20:55:00
5279,2019-06-20 21:05:00,2019-06-20 22:15:00
5280,2019-06-20 22:25:00,2019-06-20 22:30:00
5281,2019-06-20 22:40:00,2019-06-22 10:10:00
5282,2019-06-22 10:20:00,2019-06-22 16:45:00
5283,2019-06-22 16:55:00,2019-06-22 17:25:00
5284,2019-06-22 17:40:00,2019-06-22 17:40:00
5285,2019-06-22 17:50:00,2019-06-22 18:00:00
5286,2019-06-22 18:15:00,2019-06-22 18:15:00
5287,2019-06-22 18:25:00,2019-06-22 18:25:00
5288,2019-06-22 20:25:00,2019-06-22 20:25:00
5289,2019-06-22 21:05:00,2019-06-22 21:05:00
5290,2019-06-22 21:20:00,2019-06-22 21:30:00
5291,2019-06-22 21:45:00,2019-06-22 21:45:00
5292,2019-06-23 10:05:00,2019-06-23 10:05:00
5293,2019-06-23 12:05:00,2019-06-23 12:05:00
5294,2019-06-23 20:05:00,2019-06-23 20:05:00
5295,2019-06-27 00:10:00,2019-06-27 00:15:00
5296,2019-06-27 00:30:00,2019-06-27 00:30:00
5297,2019-06-27 00:55:00,2019-06-27 01:00:00
5298,2019-06-28 12:20:00,2019-06-28 12:20:00
5299,2019-06-28 12:40:00,2019-06-28 12:40:00
5300,2019-06-29 00:00:00,2019-06-29 00:00:00
5301,2019-06-29 13:35:00,2019-06-29 13:35:00
5302,2019-06-29 13:45:00,2019-06-29 13:45:00
5303,2019-06-30 01:00:00,2019-06-30 01:05:00
5304,2019-06-30 06:55:00,2019-06-30 07:00:00
5305,2019-06-30 22:20:00,2019-07-01 04:35:00
5306,2019-07-01 19:55:00,2019-07-01 20:05:00
5307,2019-07-01 20:55:00,2019-07-01 20:55:00
5308,2019-07-02 00:45:00,2019-07-02 02:10:00
5309,2019-07-03 07:30:00,2019-07-03 07:30:00
5310,2019-07-08 16:25:00,2019-07-08 16:35:00
5311,2019-07-08 16:50:00,2019-07-08 16:55:00
5312,2019-07-08 17:15:00,2019-07-08 17:25:00
5313,2019-07-08 17:45:00,2019-07-08 17:55:00
5314,2019-07-08 18:05:00,2019-07-08 18:30:00
5315,2019-07-08 18:40:00,2019-07-08 18:50:00
5316,2019-07-08 19:05:00,2019-07-08 19:05:00
5317,2019-07-08 19:35:00,2019-07-08 19:35:00
5318,2019-07-08 19:45:00,2019-07-08 19:45:00
5319,2019-07-08 19:55:00,2019-07-08 19:55:00
5320,2019-07-08 20:25:00,2019-07-08 20:35:00
5321,2019-07-08 20:45:00,2019-07-08 20:50:00
5322,2019-07-08 21:00:00,2019-07-08 21:10:00
5323,2019-07-08 21:30:00,2019-07-08 21:30:00
5324,2019-07-08 22:15:00,2019-07-08 22:45:00
5325,2019-07-09 00:50:00,2019-07-09 02:00:00
5326,2019-07-09 10:05:00,2019-07-09 10:05:00
5327,2019-07-09 11:35:00,2019-07-09 11:40:00
5328,2019-07-09 12:25:00,2019-07-09 12:25:00
5329,2019-07-09 18:35:00,2019-07-09 18:35:00
5330,2019-07-10 00:15:00,2019-07-10 00:15:00
5331,2019-07-10 01:15:00,2019-07-10 01:20:00
5332,2019-07-10 01:30:00,2019-07-10 01:30:00
5333,2019-07-14 17:25:00,2019-07-14 17:35:00
5334,2019-07-14 17:45:00,2019-07-14 17:45:00
5335,2019-07-14 18:05:00,2019-07-14 18:05:00
5336,2019-07-14 18:40:00,2019-07-14 18:50:00
5337,2019-07-16 08:05:00,2019-07-16 09:55:00
5338,2019-07-17 04:05:00,2019-07-17 04:05:00
5339,2019-07-17 04:50:00,2019-07-17 04:50:00
5340,2019-07-18 07:15:00,2019-07-18 07:15:00
5341,2019-07-18 19:25:00,2019-07-18 19:30:00
5342,2019-07-18 19:50:00,2019-07-18 19:50:00
5343,2019-07-18 23:25:00,2019-07-19 02:15:00
5344,2019-07-19 02:30:00,2019-07-19 02:30:00
5345,2019-07-19 02:45:00,2019-07-19 02:45:00
5346,2019-07-19 13:40:00,2019-07-19 20:50:00
5347,2019-07-19 21:00:00,2019-07-19 21:30:00
5348,2019-07-24 14:45:00,2019-07-24 14:45:00
5349,2019-07-26 10:30:00,2019-07-26 10:55:00
5350,2019-07-31 01:10:00,2019-07-31 01:10:00
5351,2019-07-31 01:25:00,2019-07-31 01:25:00
5352,2019-07-31 14:50:00,2019-07-31 15:20:00
5353,2019-07-31 15:35:00,2019-07-31 16:50:00
5354,2019-08-01 15:55:00,2019-08-03 09:35:00
5355,2019-08-04 16:20:00,2019-08-04 16:30:00
5356,2019-08-04 17:55:00,2019-08-04 18:35:00
5357,2019-08-04 18:50:00,2019-08-04 19:00:00
5358,2019-08-04 19:15:00,2019-08-04 20:10:00
5359,2019-08-04 20:20:00,2019-08-04 21:35:00
5360,2019-08-04 22:00:00,2019-08-04 22:00:00
5361,2019-08-04 22:15:00,2019-08-04 22:15:00
5362,2019-08-04 22:55:00,2019-08-04 23:00:00
5363,2019-08-04 23:15:00,2019-08-04 23:15:00
5364,2019-08-04 23:25:00,2019-08-04 23:50:00
5365,2019-08-05 00:00:00,2019-08-05 12:35:00
5366,2019-08-05 12:45:00,2019-08-05 17:15:00
5367,2019-08-05 17:25:00,2019-08-05 17:25:00
5368,2019-08-05 18:05:00,2019-08-05 18:45:00
5369,2019-08-05 19:00:00,2019-08-05 19:10:00
5370,2019-08-05 19:20:00,2019-08-05 20:35:00
5371,2019-08-05 20:55:00,2019-08-05 20:55:00
5372,2019-08-05 21:05:00,2019-08-05 21:05:00
5373,2019-08-05 21:35:00,2019-08-05 23:10:00
5374,2019-08-05 23:20:00,2019-08-06 00:50:00
5375,2019-08-06 01:10:00,2019-08-06 01:10:00
5376,2019-08-06 01:20:00,2019-08-06 01:55:00
5377,2019-08-06 02:05:00,2019-08-06 04:00:00
5378,2019-08-06 04:10:00,2019-08-06 04:10:00
5379,2019-08-06 04:20:00,2019-08-06 05:10:00
5380,2019-08-06 05:20:00,2019-08-06 05:20:00
5381,2019-08-06 05:35:00,2019-08-06 06:10:00
5382,2019-08-06 06:25:00,2019-08-06 06:25:00
5383,2019-08-06 06:35:00,2019-08-06 07:25:00
5384,2019-08-06 07:35:00,2019-08-06 07:35:00
5385,2019-08-06 07:50:00,2019-08-06 08:10:00
5386,2019-08-06 08:20:00,2019-08-06 08:55:00
5387,2019-08-06 09:05:00,2019-08-06 09:05:00
5388,2019-08-06 09:20:00,2019-08-06 09:20:00
5389,2019-08-06 09:30:00,2019-08-06 09:30:00
5390,2019-08-06 09:50:00,2019-08-06 09:50:00
5391,2019-08-06 10:00:00,2019-08-06 10:20:00
5392,2019-08-06 10:30:00,2019-08-06 10:40:00
5393,2019-08-06 10:55:00,2019-08-06 11:40:00
5394,2019-08-06 12:00:00,2019-08-06 12:00:00
5395,2019-08-06 12:10:00,2019-08-06 12:25:00
5396,2019-08-06 12:35:00,2019-08-06 12:35:00
5397,2019-08-06 12:50:00,2019-08-06 13:10:00
5398,2019-08-06 13:20:00,2019-08-06 13:25:00
5399,2019-08-06 13:45:00,2019-08-06 13:45:00
5400,2019-08-06 13:55:00,2019-08-06 13:55:00
5401,2019-08-06 14:05:00,2019-08-06 14:20:00
5402,2019-08-06 14:50:00,2019-08-06 14:50:00
5403,2019-08-06 15:00:00,2019-08-06 15:50:00
5404,2019-08-06 16:00:00,2019-08-07 01:25:00
5405,2019-08-07 04:45:00,2019-08-07 04:45:00
5406,2019-08-07 05:15:00,2019-08-07 06:40:00
5407,2019-08-07 09:20:00,2019-08-07 12:05:00
5408,2019-08-07 16:10:00,2019-08-07 22:05:00
5409,2019-08-08 11:15:00,2019-08-08 11:15:00
5410,2019-08-08 18:15:00,2019-08-08 18:15:00
5411,2019-08-08 18:30:00,2019-08-09 19:05:00
5412,2019-08-09 19:15:00,2019-08-09 19:40:00
5413,2019-08-09 20:10:00,2019-08-09 20:10:00
5414,2019-08-09 22:15:00,2019-08-09 22:15:00
5415,2019-08-10 01:25:00,2019-08-10 01:25:00
5416,2019-08-10 01:40:00,2019-08-10 01:40:00
5417,2019-08-10 01:55:00,2019-08-10 01:55:00
5418,2019-08-10 02:15:00,2019-08-10 02:15:00
5419,2019-08-10 02:35:00,2019-08-10 02:35:00
5420,2019-08-10 02:45:00,2019-08-10 02:45:00
5421,2019-08-10 03:35:00,2019-08-10 15:10:00
5422,2019-08-13 00:00:00,2019-08-13 00:05:00
5423,2019-08-13 03:40:00,2019-08-13 03:45:00
5424,2019-08-13 04:05:00,2019-08-13 04:05:00
5425,2019-08-13 04:50:00,2019-08-13 04:50:00
5426,2019-08-13 07:50:00,2019-08-13 08:00:00
5427,2019-08-13 08:15:00,2019-08-13 08:20:00
5428,2019-08-13 08:55:00,2019-08-13 08:55:00
5429,2019-08-13 09:15:00,2019-08-13 09:15:00
5430,2019-08-13 09:25:00,2019-08-13 09:30:00
5431,2019-08-13 09:40:00,2019-08-13 09:45:00
5432,2019-08-13 09:55:00,2019-08-13 10:40:00
5433,2019-08-13 11:30:00,2019-08-13 12:05:00
5434,2019-08-13 12:20:00,2019-08-14 16:25:00
5435,2019-08-14 16:35:00,2019-08-14 18:35:00
5436,2019-08-14 18:45:00,2019-08-14 19:15:00
5437,2019-08-14 20:00:00,2019-08-14 20:00:00
5438,2019-08-14 20:10:00,2019-08-14 20:15:00
5439,2019-08-14 20:55:00,2019-08-14 21:05:00
5440,2019-08-14 22:25:00,2019-08-14 22:25:00
5441,2019-08-14 22:45:00,2019-08-14 22:45:00
5442,2019-08-14 23:00:00,2019-08-14 23:00:00
5443,2019-08-15 01:10:00,2019-08-15 01:20:00
5444,2019-08-15 11:40:00,2019-08-15 11:45:00
5445,2019-08-15 11:55:00,2019-08-15 12:00:00
5446,2019-08-15 13:15:00,2019-08-15 13:15:00
5447,2019-08-15 13:35:00,2019-08-15 16:40:00
5448,2019-08-15 16:50:00,2019-08-15 16:55:00
5449,2019-08-15 17:05:00,2019-08-15 17:05:00
5450,2019-08-15 17:15:00,2019-08-15 17:15:00
5451,2019-08-15 17:40:00,2019-08-15 17:55:00
5452,2019-08-15 18:05:00,2019-08-15 18:05:00
5453,2019-08-15 18:15:00,2019-08-15 18:15:00
5454,2019-08-15 18:35:00,2019-08-15 18:35:00
5455,2019-08-16 10:40:00,2019-08-16 10:50:00
5456,2019-08-16 17:10:00,2019-08-16 17:15:00
5457,2019-08-17 06:10:00,2019-08-17 06:10:00
5458,2019-08-17 06:25:00,2019-08-17 06:25:00
5459,2019-08-17 08:35:00,2019-08-17 16:15:00
5460,2019-08-17 16:25:00,2019-08-17 16:35:00
5461,2019-08-17 16:45:00,2019-08-17 17:10:00
5462,2019-08-17 17:25:00,2019-08-17 17:35:00
5463,2019-08-17 17:45:00,2019-08-17 17:55:00
5464,2019-08-17 18:30:00,2019-08-17 18:30:00
5465,2019-08-17 20:05:00,2019-08-17 20:05:00
5466,2019-08-19 16:35:00,2019-08-19 16:35:00
5467,2019-08-19 16:50:00,2019-08-19 16:55:00
5468,2019-08-19 17:20:00,2019-08-19 17:30:00
5469,2019-08-19 18:10:00,2019-08-19 18:10:00
5470,2019-08-20 17:20:00,2019-08-20 17:20:00
5471,2019-08-20 17:50:00,2019-08-20 17:50:00
5472,2019-08-21 11:05:00,2019-08-21 11:05:00
5473,2019-08-23 11:20:00,2019-08-23 11:25:00
5474,2019-08-23 21:10:00,2019-08-23 21:15:00
5475,2019-08-23 21:25:00,2019-08-23 21:25:00
5476,2019-08-25 11:15:00,2019-08-25 11:20:00
5477,2019-08-25 12:35:00,2019-08-25 12:35:00
5478,2019-08-26 22:55:00,2019-08-26 22:55:00
5479,2019-08-27 00:25:00,2019-08-27 00:25:00
5480,2019-08-27 00:35:00,2019-08-27 00:35:00
5481,2019-08-27 01:50:00,2019-08-27 02:00:00
5482,2019-08-27 02:15:00,2019-08-27 02:15:00
5483,2019-08-27 08:40:00,2019-08-27 08:45:00
5484,2019-08-28 19:20:00,2019-08-28 19:20:00
5485,2019-08-29 10:25:00,2019-08-29 10:25:00
5486,2019-08-29 13:00:00,2019-08-29 13:00:00
5487,2019-08-30 07:05:00,2019-08-30 07:05:00
5488,2019-08-30 17:20:00,2019-08-30 18:05:00
5489,2019-08-30 20:25:00,2019-08-30 20:30:00
5490,2019-08-30 21:15:00,2019-08-30 21:15:00
5491,2019-08-30 22:05:00,2019-08-30 22:05:00
5492,2019-08-30 22:15:00,2019-08-30 22:15:00
5493,2019-08-30 22:30:00,2019-08-30 22:30:00
5494,2019-08-30 23:15:00,2019-08-30 23:30:00
5495,2019-08-31 00:10:00,2019-08-31 01:20:00
5496,2019-08-31 04:05:00,2019-08-31 04:05:00
5497,2019-08-31 04:40:00,2019-08-31 05:25:00
5498,2019-08-31 05:35:00,2019-08-31 05:40:00
5499,2019-09-01 12:55:00,2019-09-01 13:05:00
5500,2019-09-01 13:15:00,2019-09-01 13:35:00
5501,2019-09-02 21:45:00,2019-09-02 21:45:00
5502,2019-09-03 21:00:00,2019-09-03 22:55:00
5503,2019-09-03 23:05:00,2019-09-03 23:15:00
5504,2019-09-04 00:00:00,2019-09-04 00:00:00
5505,2019-09-04 16:05:00,2019-09-04 16:05:00
5506,2019-09-07 02:35:00,2019-09-07 02:35:00
5507,2019-09-07 02:45:00,2019-09-07 02:45:00
5508,2019-09-07 08:20:00,2019-09-07 08:20:00
5509,2019-09-08 17:20:00,2019-09-08 17:20:00
5510,2019-09-08 18:50:00,2019-09-08 18:50:00
5511,2019-09-08 19:00:00,2019-09-08 19:00:00
5512,2019-09-09 14:30:00,2019-09-09 14:30:00
5513,2019-09-11 09:45:00,2019-09-11 09:45:00
5514,2019-09-11 17:20:00,2019-09-11 17:30:00
5515,2019-09-13 01:00:00,2019-09-13 01:00:00
5516,2019-09-13 05:45:00,2019-09-13 05:45:00
5517,2019-09-13 18:25:00,2019-09-13 18:25:00
5518,2019-09-13 20:50:00,2019-09-13 20:50:00
5519,2019-09-14 07:10:00,2019-09-16 23:00:00
5520,2019-09-17 00:50:00,2019-09-17 08:20:00
5521,2019-09-17 10:15:00,2019-09-17 10:15:00
5522,2019-09-17 12:15:00,2019-09-17 22:05:00
5523,2019-09-17 22:30:00,2019-09-18 17:30:00
5524,2019-09-18 17:50:00,2019-09-18 17:50:00
5525,2019-09-18 18:40:00,2019-09-18 18:45:00
5526,2019-09-18 18:55:00,2019-09-18 18:55:00
5527,2019-09-18 19:10:00,2019-09-19 01:10:00
5528,2019-09-19 01:20:00,2019-09-19 10:50:00
5529,2019-09-19 15:30:00,2019-09-19 15:40:00
5530,2019-09-19 15:50:00,2019-09-19 15:55:00
5531,2019-09-19 16:05:00,2019-09-19 16:05:00
5532,2019-09-19 16:20:00,2019-09-19 16:25:00
5533,2019-09-19 16:40:00,2019-09-19 16:45:00
5534,2019-09-19 17:20:00,2019-09-19 17:20:00
5535,2019-09-19 17:35:00,2019-09-19 17:50:00
5536,2019-09-19 18:10:00,2019-09-19 18:10:00
5537,2019-09-19 18:20:00,2019-09-19 18:30:00
5538,2019-09-19 18:40:00,2019-09-19 18:40:00
5539,2019-09-19 18:50:00,2019-09-19 18:50:00
5540,2019-09-19 19:10:00,2019-09-19 19:10:00
5541,2019-09-19 19:20:00,2019-09-19 19:25:00
5542,2019-09-19 19:35:00,2019-09-19 19:40:00
5543,2019-09-19 19:55:00,2019-09-19 20:05:00
5544,2019-09-19 20:15:00,2019-09-19 20:40:00
5545,2019-09-19 20:50:00,2019-09-19 20:50:00
5546,2019-09-19 21:00:00,2019-09-20 12:00:00
5547,2019-09-20 12:10:00,2019-09-20 12:35:00
5548,2019-09-20 12:45:00,2019-09-21 09:55:00
5549,2019-09-21 10:05:00,2019-09-21 10:05:00
5550,2019-09-21 10:15:00,2019-09-21 10:15:00
5551,2019-09-21 10:25:00,2019-09-21 10:35:00
5552,2019-09-21 10:50:00,2019-09-21 11:00:00
5553,2019-09-21 11:45:00,2019-09-21 12:10:00
5554,2019-09-21 12:30:00,2019-09-21 12:35:00
5555,2019-09-21 13:40:00,2019-09-21 13:40:00
5556,2019-09-21 17:25:00,2019-09-21 17:25:00
5557,2019-09-21 17:40:00,2019-09-21 18:00:00
5558,2019-09-21 18:10:00,2019-09-21 20:50:00
5559,2019-09-21 21:00:00,2019-09-21 21:25:00
5560,2019-09-21 21:35:00,2019-09-24 22:45:00
5561,2019-09-24 22:55:00,2019-09-25 00:00:00
5562,2019-09-25 10:40:00,2019-09-25 10:40:00
5563,2019-09-27 09:55:00,2019-09-27 10:15:00
5564,2019-09-27 10:40:00,2019-09-27 11:05:00
5565,2019-09-27 16:45:00,2019-09-27 17:10:00
5566,2019-09-27 17:30:00,2019-09-27 17:35:00
5567,2019-09-27 18:05:00,2019-09-27 18:05:00
5568,2019-09-27 18:55:00,2019-09-27 19:00:00
5569,2019-09-28 10:00:00,2019-09-28 10:05:00
5570,2019-09-28 12:05:00,2019-09-28 12:15:00
5571,2019-09-28 19:15:00,2019-09-28 19:15:00
5572,2019-09-28 19:40:00,2019-09-28 19:40:00
5573,2019-09-28 20:20:00,2019-09-28 20:20:00
5574,2019-09-28 20:35:00,2019-09-28 20:35:00
5575,2019-09-28 22:05:00,2019-09-28 22:05:00
5576,2019-09-29 00:25:00,2019-09-29 00:25:00
5577,2019-09-29 03:35:00,2019-09-29 03:35:00
5578,2019-09-29 04:10:00,2019-09-29 04:15:00
5579,2019-09-29 07:40:00,2019-09-29 07:40:00
5580,2019-09-29 08:10:00,2019-09-29 08:10:00
5581,2019-09-29 10:20:00,2019-09-29 10:20:00
5582,2019-09-29 10:35:00,2019-09-29 10:40:00
5583,2019-09-29 11:15:00,2019-09-29 11:15:00
5584,2019-09-29 11:55:00,2019-09-29 11:55:00
5585,2019-09-29 12:15:00,2019-09-29 12:15:00
5586,2019-09-30 14:45:00,2019-09-30 14:45:00
5587,2019-09-30 15:35:00,2019-09-30 15:35:00
5588,2019-09-30 20:10:00,2019-09-30 20:55:00
5589,2019-10-01 03:25:00,2019-10-01 03:45:00
5590,2019-10-01 15:45:00,2019-10-01 15:45:00
5591,2019-10-01 16:25:00,2019-10-01 18:25:00
5592,2019-10-01 19:30:00,2019-10-01 19:30:00
5593,2019-10-01 19:55:00,2019-10-01 20:00:00
5594,2019-10-01 20:10:00,2019-10-01 20:15:00
5595,2019-10-01 20:25:00,2019-10-01 20:25:00
5596,2019-10-02 03:15:00,2019-10-02 11:15:00
5597,2019-10-02 15:00:00,2019-10-02 15:00:00
5598,2019-10-03 23:45:00,2019-10-03 23:45:00
5599,2019-10-04 00:00:00,2019-10-04 00:00:00
5600,2019-10-04 00:45:00,2019-10-04 00:45:00
5601,2019-10-04 01:20:00,2019-10-04 01:20:00
5602,2019-10-04 01:45:00,2019-10-04 01:50:00
5603,2019-10-04 02:55:00,2019-10-04 02:55:00
5604,2019-10-04 12:35:00,2019-10-04 12:40:00
5605,2019-10-04 14:35:00,2019-10-04 14:35:00
5606,2019-10-04 20:50:00,2019-10-04 20:50:00
5607,2019-10-05 02:40:00,2019-10-05 02:40:00
5608,2019-10-05 02:50:00,2019-10-05 02:50:00
5609,2019-10-05 09:50:00,2019-10-05 09:50:00
5610,2019-10-08 18:35:00,2019-10-08 18:35:00
5611,2019-10-13 14:35:00,2019-10-13 14:40:00
5612,2019-10-13 19:35:00,2019-10-13 19:35:00
5613,2019-10-13 23:00:00,2019-10-13 23:15:00
5614,2019-10-13 23:40:00,2019-10-13 23:55:00
5615,2019-10-14 00:05:00,2019-10-14 00:05:00
5616,2019-10-14 00:15:00,2019-10-14 00:15:00
5617,2019-10-14 00:45:00,2019-10-14 00:45:00
5618,2019-10-14 01:05:00,2019-10-14 01:05:00
5619,2019-10-14 01:15:00,2019-10-14 01:15:00
5620,2019-10-14 01:30:00,2019-10-14 01:30:00
5621,2019-10-15 06:15:00,2019-10-15 06:15:00
5622,2019-10-17 12:20:00,2019-10-17 12:20:00
5623,2019-10-17 12:30:00,2019-10-17 12:30:00
5624,2019-10-17 16:05:00,2019-10-17 16:10:00
5625,2019-10-17 17:05:00,2019-10-17 17:05:00
5626,2019-10-17 17:25:00,2019-10-17 17:25:00
5627,2019-10-17 18:05:00,2019-10-17 18:10:00
5628,2019-10-17 18:35:00,2019-10-17 18:35:00
5629,2019-10-17 19:45:00,2019-10-17 19:45:00
5630,2019-10-17 21:20:00,2019-10-17 21:20:00
5631,2019-10-17 22:40:00,2019-10-17 22:40:00
5632,2019-10-18 03:15:00,2019-10-18 03:15:00
5633,2019-10-18 09:00:00,2019-10-18 09:05:00
5634,2019-10-18 09:35:00,2019-10-18 09:35:00
5635,2019-10-18 09:50:00,2019-10-18 09:50:00
5636,2019-10-18 10:55:00,2019-10-18 10:55:00
5637,2019-10-18 11:05:00,2019-10-18 11:05:00
5638,2019-10-18 11:15:00,2019-10-18 11:25:00
5639,2019-10-18 11:35:00,2019-10-18 11:40:00
5640,2019-10-18 12:00:00,2019-10-18 12:00:00
5641,2019-10-18 12:55:00,2019-10-18 13:00:00
5642,2019-10-18 13:35:00,2019-10-18 13:35:00
5643,2019-10-18 17:00:00,2019-10-18 17:00:00
5644,2019-10-18 17:20:00,2019-10-18 17:25:00
5645,2019-10-18 17:35:00,2019-10-18 17:35:00
5646,2019-10-18 17:50:00,2019-10-18 17:50:00
5647,2019-10-18 18:55:00,2019-10-18 18:55:00
5648,2019-10-18 20:50:00,2019-10-18 20:50:00
5649,2019-10-18 22:25:00,2019-10-18 22:25:00
5650,2019-10-18 23:35:00,2019-10-18 23:35:00
5651,2019-10-19 02:00:00,2019-10-19 02:00:00
5652,2019-10-19 02:35:00,2019-10-19 02:35:00
5653,2019-10-19 03:20:00,2019-10-19 03:20:00
5654,2019-10-19 03:45:00,2019-10-19 03:45:00
5655,2019-10-19 04:10:00,2019-10-19 04:10:00
5656,2019-10-19 04:20:00,2019-10-19 04:25:00
5657,2019-10-19 04:40:00,2019-10-19 04:40:00
5658,2019-10-19 05:35:00,2019-10-19 05:35:00
5659,2019-10-19 06:40:00,2019-10-19 06:40:00
5660,2019-10-19 08:50:00,2019-10-19 08:50:00
5661,2019-10-19 09:00:00,2019-10-19 09:05:00
5662,2019-10-19 14:50:00,2019-10-19 14:50:00
5663,2019-10-19 15:35:00,2019-10-19 15:35:00
5664,2019-10-19 18:05:00,2019-10-19 18:05:00
5665,2019-10-19 18:45:00,2019-10-19 18:45:00
5666,2019-10-20 11:25:00,2019-10-20 11:25:00
5667,2019-10-20 17:30:00,2019-10-20 17:30:00
5668,2019-10-20 19:45:00,2019-10-20 19:45:00
5669,2019-10-20 20:55:00,2019-10-20 20:55:00
5670,2019-10-20 21:35:00,2019-10-20 21:35:00
5671,2019-10-21 19:40:00,2019-10-21 19:40:00
5672,2019-10-22 00:00:00,2019-10-22 00:00:00
5673,2019-10-22 03:35:00,2019-10-22 03:35:00
5674,2019-10-22 04:40:00,2019-10-22 04:40:00
5675,2019-10-22 11:35:00,2019-10-22 11:40:00
5676,2019-10-22 12:20:00,2019-10-22 12:20:00
5677,2019-10-24 05:00:00,2019-10-24 08:35:00
5678,2019-10-24 08:45:00,2019-10-24 08:50:00
5679,2019-10-24 09:00:00,2019-10-27 09:00:00
5680,2019-10-27 09:55:00,2019-10-27 09:55:00
5681,2019-10-27 10:15:00,2019-10-27 10:20:00
5682,2019-10-27 10:30:00,2019-10-27 10:30:00
5683,2019-10-27 10:40:00,2019-10-27 10:40:00
5684,2019-10-27 11:05:00,2019-10-27 11:05:00
5685,2019-10-27 11:25:00,2019-10-27 11:30:00
